simulation_id,generate_network_from_file,nodes_filename,channels_filename,edges_filename,n_additional_nodes,n_channels_per_node,capacity_per_channel,faulty_node_probability,generate_payments_from_file,payment_timeout,average_payment_forward_interval,variance_payment_forward_interval,routing_method,group_size,group_limit_rate,group_cap_update,group_broadcast_delay,payments_filename,payment_rate,n_payments,average_payment_amount,variance_payment_amount,average_max_fee_limit,variance_max_fee_limit,mpp,seed,request_amt_rate,simulation_time,success_rate,fail_no_path_rate,fail_timeout_rate,fail_no_alternative_path_rate,retry_rate,retry_no_balance_rate,time/average,time/variance,time/max,time/min,time/5-percentile,time/25-percentile,time/50-percentile,time/75-percentile,time/95-percentile,time_success/average,time_success/variance,time_success/max,time_success/min,time_success/5-percentile,time_success/25-percentile,time_success/50-percentile,time_success/75-percentile,time_success/95-percentile,time_fail/average,time_fail/variance,time_fail/max,time_fail/min,time_fail/5-percentile,time_fail/25-percentile,time_fail/50-percentile,time_fail/75-percentile,time_fail/95-percentile,retry/average,retry/variance,retry/max,retry/min,retry/5-percentile,retry/25-percentile,retry/50-percentile,retry/75-percentile,retry/95-percentile,fee/average,fee/variance,fee/max,fee/min,fee/5-percentile,fee/25-percentile,fee/50-percentile,fee/75-percentile,fee/95-percentile,fee_per_satoshi/average,fee_per_satoshi/variance,fee_per_satoshi/max,fee_per_satoshi/min,fee_per_satoshi/5-percentile,fee_per_satoshi/25-percentile,fee_per_satoshi/50-percentile,fee_per_satoshi/75-percentile,fee_per_satoshi/95-percentile,route_len/average,route_len/variance,route_len/max,route_len/min,route_len/5-percentile,route_len/25-percentile,route_len/50-percentile,route_len/75-percentile,route_len/95-percentile,group_cover_rate,total_locked_balance_duration/average,total_locked_balance_duration/variance,total_locked_balance_duration/max,total_locked_balance_duration/min,total_locked_balance_duration/5-percentile,total_locked_balance_duration/25-percentile,total_locked_balance_duration/50-percentile,total_locked_balance_duration/75-percentile,total_locked_balance_duration/95-percentile,group_survival_time/average,group_survival_time/var,group_survival_time/max,group_survival_time/min,group_survival_time/5-percentile,group_survival_time/25-percentile,group_survival_time/50-percentile,group_survival_time/75-percentile,group_survival_time/95-percentile,group_capacity/average,group_capacity/var,group_capacity/max,group_capacity/min,group_capacity/5-percentile,group_capacity/25-percentile,group_capacity/50-percentile,group_capacity/75-percentile,group_capacity/95-percentile,cul/average,cul/var,cul/max,cul/min,cul/5-percentile,cul/25-percentile,cul/50-percentile,cul/75-percentile,cul/95-percentile
routing_method=group_routing/average_payment_amount=15849/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,15849,1584,,,0,3,15849,4963491,0.6846,0.3078,0.0,0.0076,0.027237354085603113,0.027237354085603113,451.9802,108538.84940795999,1805,0,0.0,0.0,601.0,605.0,805.0,655.1104294478528,25152.55455964613,1805,200,401.0,601.0,603.0,802.0,806.0,11.070386810399492,5571.651989260652,804,0,0.0,0.0,0.0,0.0,0.0,0.029506281040023372,0.03623133672654329,3,0,0.0,0.0,0.0,0.0,0.0,4064.2655565293603,412122035.9823573,601126,0,15.0,38.5,1033.0,2055.0,17516.89999999998,0.0002571839504567903,1.6365956628863557e-06,0.03935457105078314,0.0,1.0089854399318508e-06,2.132861108723936e-06,6.779922576493608e-05,0.00014093023736862215,0.0010629586530197513,3.223488168273444,0.49139104623745694,6,1,2.0,3.0,3.0,4.0,4.0,0.9884427225268411,7621693521.042827,1.0231052797339692e+20,230186073204,984299500,1441258467.5,1750816014.5,5124969878.0,9218192987.5,20645295654.199993,-1.1752347815114422e+18,7.210465502155969e+36,4808190,-7310575239085056236,-7.310575239084539e+18,0.0,801.0,473678.0,1847323.7999999993,1694409005.1235611,1.2525672068095556e+19,45346707225,14626,3217425.0,38532610.5,246094928.0,1026414699.0,9525932605.0,0.047534861650888556,0.0012434755547782355,0.150632,9.2e-05,0.001036,0.013545,0.046639,0.07601,0.106266
routing_method=group_routing/average_payment_amount=3981/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,3981,398,,,0,3,3981,4963489,0.835,0.162,0.0,0.003,0.005964214711729622,0.005964214711729622,537.5722,72397.12998716002,1402,0,0.0,402.0,602.0,801.0,805.0,642.1154491017965,19639.206791265377,1402,200,401.0,601.0,603.0,802.0,805.0,8.52,4179.129599999998,802,0,0.0,0.0,0.0,0.0,0.0,0.003592814371257485,0.0035799060561511726,1,0,0.0,0.0,0.0,0.0,0.0,3276.685988023952,4520131889.431694,4168400,0,4.0,10.0,1007.0,1924.5,4945.899999999994,0.000819538292205831,0.000264488920697489,1.000438009636212,0.0,9.985621133995594e-07,2.4608059812471547e-06,0.0002513652793625597,0.0004517959958631237,0.0012647776506177542,3.1944910179640718,0.4771433038115386,6,1,2.0,3.0,3.0,4.0,4.0,0.9879502249072463,2023481286.5969439,9.383975588412455e+18,91045104680,245541700,361138867.3,440235767.5,1297374182.0,2390101487.5,5569006212.999992,-9.44005648114384e+17,6.010077652990831e+36,4695040,-7310575239085056236,-7.310575239084494e+18,0.0,0.0,394957.5,1644455.399999997,1438262257.2534583,1.0553908086340813e+19,45346707225,1672,2854650.0,38656132.0,186957384.0,933164243.0,9087691773.0,0.04704201262878033,0.001240400922350123,0.152096,3.1e-05,0.00086785,0.01220525,0.046476,0.074903,0.10590649999999999
routing_method=group_routing/average_payment_amount=100000/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,100000,10000,,,0,3,100000,4962687,0.3222,0.6758,0.0,0.002,0.01768172888015717,0.01768172888015717,218.601,109162.78899900003,1605,0,0.0,0.0,0.0,601.0,804.0,675.5990068280571,29258.780234891947,1605,200,401.0,601.0,603.0,803.0,1003.0,1.3617586308645617,675.2872481317675,603,0,0.0,0.0,0.0,0.0,0.0,0.04965859714463067,0.07202191944657328,4,0,0.0,0.0,0.0,0.0,0.0,15263.55183116077,5326855931.553334,1877957,0,99.5,234.0,1280.0,4343.0,76248.0,0.00015621815772311434,5.908911092607131e-07,0.021394459942934953,0.0,1.004542181829617e-06,2.019974099855341e-06,1.3457305775458749e-05,4.428598244594881e-05,0.0007610368641398304,3.3116076970825574,0.5521868007849511,6,1,2.0,3.0,3.0,4.0,4.0,0.9841744098236859,42672818588.36239,1.379439405904435e+21,558483957584,6208330300,8931758850.0,10951930359.5,32381074804.0,56694313397.0,108355008863.5,-1.9409218085619704e+18,1.0422077447721394e+37,4769964,-7310575239085055865,-7.310575239084678e+18,-7.310575239080734e+18,0.0,477891.25,2135426.0,2432140504.125143,1.917825538083228e+19,45346707225,15748,4309394.5,70375928.0,358935892.0,2289834417.0,15234884844.0,0.037659875562969146,0.0012835627847211293,0.151871,3.1e-05,0.0004944,0.004647500000000001,0.026447,0.0660625,0.10340379999999999
routing_method=group_routing/average_payment_amount=158/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,158,15,,,0,3,158,4963490,0.9874,0.0114,0.0,0.0012,0.002195170624625823,0.002195170624625823,630.2416,24278.14602944,1403,0,401.0,601.0,603.0,802.0,805.0,637.6333805955034,19909.36569148833,1403,200,401.0,601.0,603.0,802.0,805.0,50.98412698412698,26816.999748047376,803,0,0.0,0.0,0.0,0.0,403.0,0.0010127607859023698,0.0010117351014929086,1,0,0.0,0.0,0.0,0.0,0.0,1530.643103099048,305685172.8019339,601755,0,0.0,2.0,1000.0,1037.0,2035.1999999999998,0.009813968202044332,0.013300367666584805,4.467983230197559,0.0,0.0,1.2847938227113004e-05,0.0058242135855606095,0.007110504348073409,0.013855567149661272,3.1745999594895684,0.48480754201336684,6,1,2.0,3.0,3.0,4.0,4.0,0.9864727320484618,86943982.69918868,2.4913454791443388e+16,5550227113,10112400,14478090.0,17571700.0,51834864.5,97219888.5,238982884.75,-7.253346284749716e+17,4.776503051716273e+36,4803117,-7310575239085056237,-7.31057523908431e+18,0.0,0.0,285277.0,1409012.5999999996,1142649867.8790426,8.353583515616913e+18,45346707225,4445,1898397.0,19109271.75,96262097.0,606905175.0,7869178577.0,0.039566301547678484,0.0012338413652527203,0.147501,3.1e-05,0.00044540000000000004,0.004389,0.033271,0.068598,0.10158399999999997
routing_method=group_routing/average_payment_amount=631/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,631,63,,,0,3,631,4963490,0.9658,0.032,0.0,0.0022,0.0035870864886408927,0.0035870864886408927,618.0828,31971.96394416,1407,0,400.0,601.0,603.0,802.0,805.0,638.8069993787534,19951.198617399255,1407,200,401.0,601.0,603.0,802.0,805.0,32.83625730994152,16793.283129851923,802,0,0.0,0.0,0.0,0.0,401.0,0.001449575481466142,0.0014474742123896745,1,0,0.0,0.0,0.0,0.0,0.0,1741.0250569476082,397840913.9759719,664819,0,0.0,2.0,1000.0,1096.0,2171.399999999998,0.0027864707265751417,0.0010529205205813833,1.129066979793532,0.0,0.0,3.406232383391892e-06,0.0014698026108516087,0.0018621280399240252,0.0036501558279814707,3.1791261130668875,0.48334146038458103,6,1,2.0,3.0,3.0,4.0,4.0,0.9861444003020652,339652313.8324826,3.560335978886657e+17,17082263834,39212400,57544740.0,70554750.0,206828324.0,383959937.0,930864432.5000002,-7.792857556961108e+17,5.089740860733984e+36,4803114,-7310575239085056236,-7.310575239084383e+18,0.0,0.0,317879.25,1466075.4499999993,1226096514.305309,9.028173713022988e+18,45346707225,299,2302650.2,25220345.0,109686660.0,758092288.0,8339930310.0,0.04295796953554187,0.001228894727710575,0.146097,3.1e-05,0.0006256,0.0069635,0.040655,0.071019,0.1026255
routing_method=group_routing/average_payment_amount=63/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,63,6,,,0,3,63,4963489,0.992,0.0066,0.0,0.0014,0.002195170624625823,0.002195170624625823,632.8368,22144.02936576,1208,0,401.0,601.0,603.0,802.0,805.0,637.1717741935483,19600.79912265869,1208,200,401.0,601.0,603.0,802.0,805.0,95.3,46228.56,800,0,0.0,0.0,0.0,0.0,602.05,0.0008064516129032258,0.0008058012486992713,1,0,0.0,0.0,0.0,0.0,0.0,1487.394556451613,299524473.071543,601663,0,0.0,2.0,1000.0,1017.0,2015.0,0.023944948373647405,0.08220270536423162,11.211828459310473,0.0,0.0,3.155905984011177e-05,0.014553924057726784,0.017522883378760117,0.034563713056397334,3.172983870967742,0.4849959352237253,6,1,2.0,3.0,3.0,4.0,4.0,0.9864727320484618,35108620.470752954,4335201937665773.5,2775717277,4040101,5772639.85,7019075.0,20828598.0,39399486.5,95319158.79999995,-7.049754577624559e+17,4.656785729634581e+36,4803116,-7310575239085056237,-7.310575239084276e+18,0.0,0.0,269564.0,1390874.7999999968,1103960310.4055908,8.127066793309041e+18,45346707225,2113,1661777.0,18054327.0,94505743.0,543575065.0,7586038331.399989,0.0376570327841571,0.0012035079077631122,0.149608,2.9e-05,0.00041040000000000006,0.003121,0.030743,0.066366,0.09779739999999992
routing_method=group_routing/average_payment_amount=10/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,10,1,,,0,3,10,4963489,0.9942,0.0056,0.0,0.0002,0.0001999600079984003,0.0001999600079984003,633.3828,21708.42706416,1204,0,401.0,601.0,603.0,802.0,805.0,636.9969824984912,19551.558832174105,1204,200,401.0,601.0,603.0,802.0,805.0,13.862068965517242,5380.394768133176,402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1460.4570508951922,297940866.26183474,601612,0,0.0,2.0,1000.0,1009.0,2002.0,0.14840172318991107,3.2652190088107704,71.26749020073643,0.0,0.0,0.0001927711291092766,0.09066232356134636,0.10920303592879765,0.21804258696120032,3.1734057533695434,0.48491736885846987,6,1,2.0,3.0,3.0,4.0,4.0,0.9872935614144531,6156726.446367499,219591270531446.7,507857309,622766,912058.0,1118100.0,3480300.0,6708500.0,16660795.600000001,-6.854972605013492e+17,4.541472804928016e+36,4792049,-7310575239085056237,-7.310575239084237e+18,0.0,0.0,254550.0,1375047.1999999955,1070367180.8354644,7.993421432240951e+18,45346707225,23057,1452793.0,16639314.75,91423696.0,494787423.0,7242373576.0,0.03344494679082142,0.001157593999065343,0.14868,3.1e-05,0.00035565,0.0018555,0.0214985,0.061373750000000005,0.0947774
routing_method=group_routing/average_payment_amount=16/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,16,1,,,0,3,16,4963488,0.9936,0.0058,0.0,0.0006,0.0005996402158704777,0.0005996402158704777,633.1082,21747.63889276,1204,0,401.0,601.0,603.0,802.0,805.0,636.8228663446055,19517.45614379695,1204,200,401.0,601.0,603.0,802.0,805.0,56.40625,33256.1162109375,802,0,0.0,0.0,0.0,0.0,491.54999999999984,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1463.1865942028985,298158012.1469459,601618,0,0.0,2.0,1000.0,1011.0,2003.0,0.09216201435399941,1.2260854256268574,41.61183161106873,0.0,0.0,0.00012273892946097097,0.05879414337138478,0.06667197000744118,0.13219003987241557,3.1725040257648955,0.4841312499837932,6,1,2.0,3.0,3.0,4.0,4.0,0.9869652296680566,9437685.089306088,397355406492484.5,810639123,1228766,1514900.0,1719800.0,5284356.0,10474342.0,25428230.0,-6.896254793018449e+17,4.5659756515250024e+36,4803117,-7310575239085056237,-7.310575239084242e+18,0.0,0.0,255762.5,1378912.7999999998,1076852302.809247,8.024883314385592e+18,45346707225,16212,1506278.0,17031052.0,92275365.0,496395058.0,7283277558.0,0.03566857850964737,0.0012311579830625323,0.154145,3.1e-05,0.00036110000000000005,0.0020237500000000004,0.0254135,0.065513,0.09739675
routing_method=group_routing/average_payment_amount=40/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,40,4,,,0,3,40,4963491,0.9926,0.0062,0.0,0.0012,0.0011985617259288853,0.0011985617259288853,632.7986,21945.21523804,1204,0,401.0,601.0,603.0,802.0,805.0,636.87023977433,19552.53524771603,1204,200,401.0,601.0,603.0,802.0,805.0,86.64864864864865,42384.17384952521,800,0,0.0,0.0,0.0,0.0,601.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1474.5770703203707,298780595.3401714,601641,0,0.0,2.0,1000.0,1014.0,2009.0,0.03744716597366385,0.20459742554115254,17.816343498530156,0.0,0.0,4.910807460256713e-05,0.022769707181565645,0.027466001305517643,0.05461824695850845,3.1726778158371953,0.48499196289089735,6,1,2.0,3.0,3.0,4.0,4.0,0.9872935614144531,22543763.87852697,1888799745896244.5,1991574470,2466700,3648390.0,4477626.25,13316474.5,25310224.25,61032052.69999995,-7.002269186894726e+17,4.62874383585582e+36,4803116,-7310575239085056237,-7.310575239084269e+18,0.0,0.0,261943.0,1390520.299999999,1099035039.3503647,8.098568926321309e+18,45346707225,3961,1571663.0,17555015.0,93883757.0,522947871.0,7529612063.0,0.036520147489191884,0.0012058761785750213,0.147164,2.5e-05,0.000388,0.00259175,0.027509,0.0655305,0.09767264999999999
routing_method=group_routing/average_payment_amount=6310/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,6310,631,,,0,3,6310,4963492,0.7822,0.2126,0.0,0.0052,0.015554242961212838,0.015554242961212838,507.7042,86555.46070236,1407,0,0.0,401.0,602.0,801.0,805.0,645.5811812835592,21439.032466106484,1407,200,401.0,601.0,603.0,802.0,805.0,12.537190082644628,6950.031904317403,803,0,0.0,0.0,0.0,0.0,0.0,0.013295832267962158,0.013630431276416766,2,0,0.0,0.0,0.0,0.0,0.0,2642.0928151367934,394805194.5449523,601053,0,6.0,16.0,1012.0,2010.0,7264.5,0.00042429755945068935,1.0836065197608206e-05,0.11294186518188483,0.0,1.0133306563076622e-06,2.304336608203429e-06,0.00016159271952515512,0.00029450800012295456,0.0011556124116711398,3.1981590386090515,0.4825944119350512,6,1,2.0,3.0,3.0,4.0,4.0,0.9887710542732376,3141916607.6394844,2.021851166984322e+19,134998409852,391745600,572071896.8,702677715.0,2061286202.0,3722907602.5,8626672442.299986,-1.0152450309328844e+18,6.391302711909376e+36,4761518,-7310575239085056236,-7.310575239084506e+18,0.0,0.0,415024.25,1725268.1999999993,1528967662.6943855,1.1341239510883582e+19,45346707225,16575,2930553.400000001,39184594.0,201759742.0,950720911.0,9250931739.0,0.04727143815374398,0.0012453835027519031,0.153582,3.1e-05,0.0009471000000000001,0.012056,0.047142,0.07556550000000001,0.10638099999999998
