simulation_id,generate_network_from_file,nodes_filename,channels_filename,edges_filename,n_additional_nodes,n_channels_per_node,capacity_per_channel,faulty_node_probability,generate_payments_from_file,payment_timeout,average_payment_forward_interval,variance_payment_forward_interval,routing_method,group_size,group_limit_rate,group_cap_update,group_broadcast_delay,payments_filename,payment_rate,n_payments,average_payment_amount,variance_payment_amount,average_max_fee_limit,variance_max_fee_limit,mpp,seed,request_amt_rate,simulation_time,success_rate,fail_no_path_rate,fail_timeout_rate,fail_no_alternative_path_rate,retry_rate,retry_no_balance_rate,time/average,time/variance,time/max,time/min,time/5-percentile,time/25-percentile,time/50-percentile,time/75-percentile,time/95-percentile,time_success/average,time_success/variance,time_success/max,time_success/min,time_success/5-percentile,time_success/25-percentile,time_success/50-percentile,time_success/75-percentile,time_success/95-percentile,time_fail/average,time_fail/variance,time_fail/max,time_fail/min,time_fail/5-percentile,time_fail/25-percentile,time_fail/50-percentile,time_fail/75-percentile,time_fail/95-percentile,retry/average,retry/variance,retry/max,retry/min,retry/5-percentile,retry/25-percentile,retry/50-percentile,retry/75-percentile,retry/95-percentile,fee/average,fee/variance,fee/max,fee/min,fee/5-percentile,fee/25-percentile,fee/50-percentile,fee/75-percentile,fee/95-percentile,fee_per_satoshi/average,fee_per_satoshi/variance,fee_per_satoshi/max,fee_per_satoshi/min,fee_per_satoshi/5-percentile,fee_per_satoshi/25-percentile,fee_per_satoshi/50-percentile,fee_per_satoshi/75-percentile,fee_per_satoshi/95-percentile,route_len/average,route_len/variance,route_len/max,route_len/min,route_len/5-percentile,route_len/25-percentile,route_len/50-percentile,route_len/75-percentile,route_len/95-percentile,group_cover_rate,total_locked_balance_duration/average,total_locked_balance_duration/variance,total_locked_balance_duration/max,total_locked_balance_duration/min,total_locked_balance_duration/5-percentile,total_locked_balance_duration/25-percentile,total_locked_balance_duration/50-percentile,total_locked_balance_duration/75-percentile,total_locked_balance_duration/95-percentile,group_survival_time/average,group_survival_time/var,group_survival_time/max,group_survival_time/min,group_survival_time/5-percentile,group_survival_time/25-percentile,group_survival_time/50-percentile,group_survival_time/75-percentile,group_survival_time/95-percentile,group_capacity/average,group_capacity/var,group_capacity/max,group_capacity/min,group_capacity/5-percentile,group_capacity/25-percentile,group_capacity/50-percentile,group_capacity/75-percentile,group_capacity/95-percentile,cul/average,cul/var,cul/max,cul/min,cul/5-percentile,cul/25-percentile,cul/50-percentile,cul/75-percentile,cul/95-percentile
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=0.65/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,0.65,true,0,,1,5000,10000,1000,,,0,3,10000,4963489,0.6968,0.3026,0.0,0.0006,0.0011985617259288853,0.0011985617259288853,449.303,101615.52599099999,1205,0,0.0,0.0,601.0,605.0,804.0,644.4632606199771,20074.552898208767,1205,200,401.0,601.0,603.0,802.0,805.0,0.7948548812664907,318.6379946359325,403,0,0.0,0.0,0.0,0.0,0.0,0.0008610792192881745,0.0008603377618662846,1,0,0.0,0.0,0.0,0.0,0.0,3330.8257749712975,369427381.018153,601082,0,10.0,24.0,1021.0,2024.25,11712.549999999996,0.0003328932750573904,3.6759455602254043e-06,0.06236982982103857,0.0,1.007624533638044e-06,2.1797979074922134e-06,0.00010444490307031859,0.00020572013062782104,0.0011115859398418363,3.2092422502870264,0.49439219274993046,6,1,2.0,3.0,3.0,4.0,4.0,0.9982598417440982,4814130209.085934,3.7936297240881955e+19,136196558197,620833000,905350990.0,1107038900.0,3246041400.0,5817714333.0,13166044203.549997,-9.728347308399409e+17,6.165574081473229e+36,4665883,-7310575239085056236,-7.310575239084506e+18,0.0,0.0,379592.5,1737314.6000000006,1088197142.4999547,7.071843305605289e+18,38831967656,1333,2898387.75,22580000.0,104882303.5,716324678.0,7102357545.5,0.2797363768089725,0.029683652772560076,0.675656,0.000123,0.0046714,0.13807075000000002,0.2826265,0.4095365,0.5661795000000001
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=0.85/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,0.85,true,0,,1,5000,10000,1000,,,0,3,10000,4963491,0.6754,0.3244,0.0,0.0002,0.00039984006397441024,0.00039984006397441024,435.4048,104654.20453696,1403,0,0.0,0.0,601.0,604.0,804.0,644.5430855789162,20156.783530070552,1403,200,401.0,601.0,603.0,802.0,805.0,0.2476894639556377,99.50981443961172,402,0,0.0,0.0,0.0,0.0,0.0,0.0002961208172934557,0.0002960331297550212,1,0,0.0,0.0,0.0,0.0,0.0,3449.1779686111936,381265391.7104059,601082,0,10.0,24.0,1021.0,2028.0,12019.199999999999,0.0003453742664128461,3.7997978010908527e-06,0.06236982982103857,0.0,1.0083261664266067e-06,2.177889348629231e-06,0.00010462749224432028,0.00020890226495173152,0.0011445589159293746,3.2102457802783535,0.4982900491567571,7,1,2.0,3.0,3.0,4.0,4.0,0.9989821715861706,4779308744.195632,3.6577575902763897e+19,134960299373,616687600,910454377.9,1106359768.0,3246389400.0,5808158444.0,12967593372.399998,-9.78707394640211e+17,6.19704588124391e+36,4845475,-7310575239085056236,-7.310575239084506e+18,0.0,0.0,368542.0,1735926.1999999997,899343172.0105097,5.511086918977062e+18,38174015644,2457,2145804.6,19004609.0,93028616.0,567324245.0,4747777954.999997,0.35806369703543023,0.048179868504333374,0.813987,9.8e-05,0.0054804,0.18553175,0.360796,0.5288545,0.71630445
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=0.05/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,0.05,true,0,,1,5000,10000,1000,,,0,3,10000,4963488,0.7302,0.251,0.0,0.0188,0.07697987816134391,0.07697987816134391,496.6206,109645.06745564,2405,0,0.0,0.0,602.0,801.0,807.0500000000002,665.1624212544508,34161.75258400332,2011,200,401.0,601.0,603.0,802.0,1003.0,40.470719051149,28983.78064744442,2405,0,0.0,0.0,0.0,0.0,401.0,0.0835387565050671,0.1258615938827594,4,0,0.0,0.0,0.0,0.0,1.0,3163.797041906327,348608369.33788234,601082,0,10.0,24.5,1021.0,2022.0,11255.0,0.0003174746081502376,3.481257303238204e-06,0.06236982982103857,0.0,1.0088502550780768e-06,2.202520643230998e-06,0.00010420930185241587,0.00020444528107417905,0.0010969457729162362,3.2073404546699535,0.4886451043042578,6,1,2.0,3.0,3.0,4.0,4.0,0.9715336375874183,4996406307.304901,4.626436945372103e+19,148787617295,616687600,906553780.0,1118829875.0,3258273900.0,5895608917.5,14047067937.25,-1.0583680210926331e+18,6.617136180769084e+36,4896965,-7310575239085056236,-7.310575239084534e+18,0.0,30212.0,474578.5,1745291.5,1704967196.4131448,1.2344605501772405e+19,45284508881,1333,3208386.0,37956992.25,266449572.0,1082827249.0,9521780268.0,0.02694169442379182,0.00031358888035606556,0.079695,0.0001,0.001351,0.01064825,0.0276015,0.040495500000000004,0.05616195000000001
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=0.50/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,0.50,true,0,,1,5000,10000,1000,,,0,3,10000,4963493,0.7054,0.2938,0.0,0.0008,0.0013980427401637707,0.0013980427401637707,453.9638,99790.37528955999,1202,0,0.0,0.0,601.0,605.0,805.0,643.157074000567,19817.74056733873,1202,200,401.0,601.0,603.0,802.0,805.0,0.9531568228105907,354.29176362577994,403,0,0.0,0.0,0.0,0.0,0.0,0.0008505812305075135,0.0008498577420778219,1,0,0.0,0.0,0.0,0.0,0.0,3252.637652395804,362220110.422149,601082,0,10.0,24.0,1021.0,2022.0,11408.199999999999,0.0003257610947322004,3.6116061457469005e-06,0.06236982982103857,0.0,1.0086951772258058e-06,2.1893677488181217e-06,0.00010436272016155635,0.00020493884172625924,0.0011007898592268349,3.2030053870144597,0.49011855483346944,6,1,2.0,3.0,3.0,4.0,4.0,0.9977180943625439,4814273037.613308,3.799274907294452e+19,141192942695,616687600,906413895.8,1108509150.0,3239521381.5,5822618760.5,13221924444.799995,-9.770085621881399e+17,6.187948872518982e+36,4781951,-7310575239085056236,-7.310575239084506e+18,0.0,0.0,391824.0,1716253.0000000002,1175681276.2367954,7.747478214818355e+18,29795069752,6292,3147157.0,25057494.0,131370618.0,853537778.0,8135716670.100009,0.2263767898642534,0.019382517038831315,0.567407,0.000103,0.0038111999999999994,0.113279,0.231406,0.337287,0.44727700000000004
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=0.00/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,0.00,true,0,,1,5000,10000,1000,,,0,3,10000,4963689,0.7316,0.1076,0.0,0.1608,0.39744516751024345,0.39744516751024345,710.6998,304360.33927996,8438,0,0.0,403.0,603.0,804.0,1606.0,801.9797703663204,210558.93671487347,6429,200,401.0,601.0,604.0,805.0,1607.0,461.8904619970194,475425.1571519475,8438,0,0.0,0.0,401.0,602.0,1406.0,0.5303444505194095,1.567832631490526,13,0,0.0,0.0,0.0,1.0,3.0,3114.52597047567,343942748.17168754,601082,0,10.0,24.0,1021.0,2020.0,11208.449999999999,0.00031262207090067387,3.4381058662262337e-06,0.06236982982103857,0.0,1.007810466049125e-06,2.191224400404327e-06,0.000103974701805968,0.00020348393906696627,0.0010981391954446918,3.1995626025150354,0.4861452433471909,6,1,2.0,3.0,3.0,4.0,4.0,0.0,5894883009.664267,9.338922409739621e+19,231705982824,620833000,926015580.0,1872824619.0,3393229418.0,6304605935.0,17876706758.39999,,,,,,,,,,,,,,,,,,,,,,,,,,,
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=0.55/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,0.55,true,0,,1,5000,10000,1000,,,0,3,10000,4962687,0.7008,0.2986,0.0,0.0006,0.004777070063694267,0.004777070063694267,452.5332,101797.15129776,1407,0,0.0,0.0,601.0,605.0,805.0,645.394691780822,20804.39986908308,1407,200,401.0,601.0,603.0,802.0,805.0,0.804144385026738,321.819260898939,403,0,0.0,0.0,0.0,0.0,0.0,0.0059931506849315065,0.0059572328297992135,1,0,0.0,0.0,0.0,0.0,0.0,3278.8518835616437,365059317.98576695,601082,0,10.0,24.0,1021.0,2025.0,11429.7,0.00032852698580462954,3.6393050502466974e-06,0.06236982982103857,0.0,1.0078743338232678e-06,2.1797979074922134e-06,0.00010424083121696125,0.00020652515613318152,0.001103073509102084,3.2083333333333335,0.49541000761035003,7,1,2.0,3.0,3.0,4.0,4.0,0.9973569294415077,4822121859.495864,3.768711273227879e+19,137154350065,620833000,906373536.4,1109892300.0,3250642577.0,5830569810.0,13189027374.0,-9.685111843450592e+17,6.142359968849678e+36,4781952,-7310575239085056236,-7.310575239084503e+18,0.0,0.0,386907.75,1733033.9499999997,1120361306.9407542,7.122147333365723e+18,45962326998,3735,3051072.0,23540131.0,121071204.0,772685439.0,7581314452.0,0.24423935958718085,0.023303885730482324,0.607094,8e-05,0.0034051000000000007,0.11623700000000001,0.250696,0.3631195,0.4906549
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=0.15/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,0.15,true,0,,1,5000,10000,1000,,,0,3,10000,4963490,0.725,0.2712,0.0,0.0038,0.018260357353229922,0.018260357353229922,472.0802,99634.21896796001,1409,0,0.0,0.0,601.0,606.25,805.0,648.7086896551724,22729.030724489894,1409,200,401.0,601.0,603.0,802.0,805.0,6.423272727272727,3299.6070220165293,805,0,0.0,0.0,0.0,0.0,0.0,0.020413793103448277,0.02275569084423306,2,0,0.0,0.0,0.0,0.0,0.0,3202.0929655172413,352121260.2106678,601082,0,10.0,24.0,1021.0,2022.0,11301.79999999999,0.0003212823759498063,3.5159919612955373e-06,0.06236982982103857,0.0,1.0084469750698173e-06,2.199112300830866e-06,0.00010453059517506261,0.00020487778858066971,0.0010996214048684416,3.2060689655172414,0.49243213317479195,6,1,2.0,3.0,3.0,4.0,4.0,0.9913977082444102,4847357855.9305315,4.016776967543809e+19,162197180104,616687600,905345410.0,1108565874.75,3252415638.5,5806932276.0,13389246369.049997,-1.0053712639132605e+18,6.339070889750689e+36,4690287,-7310575239085056236,-7.310575239084517e+18,0.0,0.0,436509.5,1742198.6499999997,1544504640.1754959,1.1516526116001032e+19,46807418860,10721,3254313.0,37618040.5,203302537.5,950536708.0,9322283761.349985,0.07341639344262296,0.0025825891636677895,0.220681,0.000103,0.00154405,0.0255405,0.074765,0.11286475,0.1557202
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=0.10/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,0.10,true,0,,1,5000,10000,1000,,,0,3,10000,4963490,0.7276,0.2674,0.0,0.005,0.016328939602596893,0.016328939602596893,473.7836,98797.60077103999,2006,0,0.0,0.0,601.0,606.0,805.0,647.6819681143486,22794.79742636292,2006,200,401.0,601.0,603.0,802.0,805.0,9.288546255506608,5275.970338708947,1007,0,0.0,0.0,0.0,0.0,0.0,0.015667949422759758,0.018171227840270116,2,0,0.0,0.0,0.0,0.0,0.0,3189.737768004398,350005026.31990945,601082,0,10.0,24.0,1021.0,2022.0,11323.499999999989,0.00032010135767623774,3.495220982354469e-06,0.06236982982103857,0.0,1.0080260855373981e-06,2.1937197164204873e-06,0.00010437631708073926,0.0002053966302558128,0.0010999569532191779,3.2045079714128644,0.4881380069458023,6,1,2.0,3.0,3.0,4.0,4.0,0.9865219818104213,4838407823.841574,3.944955732524328e+19,141056088864,616687600,903229095.0,1108053287.5,3240204206.0,5808192584.5,13307766393.599995,-1.0369986240682627e+18,6.505690317760585e+36,4896962,-7310575239085056236,-7.310575239084532e+18,0.0,804.0,453756.5,1774644.5999999992,1616318553.8694274,1.1955832663555047e+19,45987996145,1333,3233453.0,38761344.5,224833682.0,972247123.75,9447363171.0,0.05090182756727073,0.0012373869888331627,0.146385,0.000105,0.0013824,0.017322999999999998,0.051932,0.0782495,0.10838569999999997
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=0.95/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,0.95,true,0,,1,5000,10000,1000,,,0,3,10000,4963492,0.662,0.338,0.0,0.0,0.0001999600079984003,0.0001999600079984003,426.638,106385.46215600002,1204,0,0.0,0.0,601.0,604.0,804.0,644.4682779456193,20318.410927246012,1204,200,401.0,601.0,603.0,802.0,805.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00030211480362537764,0.0003020235302708079,1,0,0.0,0.0,0.0,0.0,0.0,3524.1432024169185,397467268.16076195,601082,0,10.0,24.0,1021.0,2028.0,11999.099999999988,0.000351920449552368,3.948219453024229e-06,0.06236982982103857,0.0,1.0119760254257452e-06,2.1720701106771475e-06,0.00010479207847322722,0.00020959074550376894,0.0011327939424778403,3.210271903323263,0.5038219804492475,6,1,2.0,3.0,3.0,4.0,4.0,0.999523918967725,4744958840.609617,3.5376235440163033e+19,134338816094,616687600,907465480.0,1108042600.0,3248546022.0,5787758937.0,12924439759.8,-9.82748109867102e+17,6.218660150805844e+36,4873370,-7310575239085056236,-7.310575239084506e+18,0.0,0.0,361424.25,1730723.0,800445849.2122409,4.652011038336468e+18,38831967656,2457,1465895.0,17490430.0,91010362.0,501803464.0,4545876706.0,0.39549724444444445,0.06248540072095217,0.878784,7.8e-05,0.0053714,0.18793300000000002,0.388932,0.595326,0.8106923
routing_method=group_routing/avg_pmt_amt=10000/group_size=11/group_limit_rate=1.00/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,11,1.00,true,0,,1,5000,10000,1000,,,0,3,10000,4963490,0.6562,0.3438,0.0,0.0,0.0,0.0,423.8608,107460.30822336001,1206,0,0.0,0.0,601.0,604.0,804.0,645.9323377019201,20318.330685452554,1206,200,401.0,601.0,603.0,802.0,805.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3454.4154221274002,394139572.2062725,601082,0,10.0,24.0,1021.0,2028.0,11853.0,0.0003472776678687513,3.940693443993254e-06,0.06236982982103857,0.0,1.014707937882624e-06,2.1904603262332215e-06,0.00010487633375619943,0.0002099153701948052,0.0011127322762155137,3.2179213654373666,0.5044761425517472,6,1,2.0,3.0,3.0,4.0,4.0,0.999523918967725,4727630688.4926405,3.593025246862896e+19,141356072788,616687600,906104500.0,1103760320.0,3243597000.0,5760692486.0,12881394475.0,-9.685667785717405e+17,6.142658704275222e+36,4857435,-7310575239085056236,-7.3105752390845e+18,0.0,0.0,340305.0,1713040.6,803757858.3621438,4.655381922420848e+18,29536864048,49,993843.0,16110544.0,91288080.0,499735296.0,4569082352.0,0.40290299168925026,0.07329510230478692,0.909075,0.000114,0.0052803,0.165901,0.3866,0.623216,0.8593754
