simulation_id,generate_network_from_file,nodes_filename,channels_filename,edges_filename,n_additional_nodes,n_channels_per_node,capacity_per_channel,faulty_node_probability,generate_payments_from_file,payment_timeout,average_payment_forward_interval,variance_payment_forward_interval,routing_method,group_size,group_limit_rate,group_cap_update,group_broadcast_delay,payments_filename,payment_rate,n_payments,average_payment_amount,variance_payment_amount,average_max_fee_limit,variance_max_fee_limit,mpp,seed,request_amt_rate,simulation_time,success_rate,fail_no_path_rate,fail_timeout_rate,fail_no_alternative_path_rate,retry_rate,retry_no_balance_rate,time/average,time/variance,time/max,time/min,time/5-percentile,time/25-percentile,time/50-percentile,time/75-percentile,time/95-percentile,time_success/average,time_success/variance,time_success/max,time_success/min,time_success/5-percentile,time_success/25-percentile,time_success/50-percentile,time_success/75-percentile,time_success/95-percentile,time_fail/average,time_fail/variance,time_fail/max,time_fail/min,time_fail/5-percentile,time_fail/25-percentile,time_fail/50-percentile,time_fail/75-percentile,time_fail/95-percentile,retry/average,retry/variance,retry/max,retry/min,retry/5-percentile,retry/25-percentile,retry/50-percentile,retry/75-percentile,retry/95-percentile,fee/average,fee/variance,fee/max,fee/min,fee/5-percentile,fee/25-percentile,fee/50-percentile,fee/75-percentile,fee/95-percentile,fee_per_satoshi/average,fee_per_satoshi/variance,fee_per_satoshi/max,fee_per_satoshi/min,fee_per_satoshi/5-percentile,fee_per_satoshi/25-percentile,fee_per_satoshi/50-percentile,fee_per_satoshi/75-percentile,fee_per_satoshi/95-percentile,route_len/average,route_len/variance,route_len/max,route_len/min,route_len/5-percentile,route_len/25-percentile,route_len/50-percentile,route_len/75-percentile,route_len/95-percentile,group_cover_rate,total_locked_balance_duration/average,total_locked_balance_duration/variance,total_locked_balance_duration/max,total_locked_balance_duration/min,total_locked_balance_duration/5-percentile,total_locked_balance_duration/25-percentile,total_locked_balance_duration/50-percentile,total_locked_balance_duration/75-percentile,total_locked_balance_duration/95-percentile,group_survival_time/average,group_survival_time/var,group_survival_time/max,group_survival_time/min,group_survival_time/5-percentile,group_survival_time/25-percentile,group_survival_time/50-percentile,group_survival_time/75-percentile,group_survival_time/95-percentile,group_capacity/average,group_capacity/var,group_capacity/max,group_capacity/min,group_capacity/5-percentile,group_capacity/25-percentile,group_capacity/50-percentile,group_capacity/75-percentile,group_capacity/95-percentile,cul/average,cul/var,cul/max,cul/min,cul/5-percentile,cul/25-percentile,cul/50-percentile,cul/75-percentile,cul/95-percentile
routing_method=group_routing/average_payment_amount=15849/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,15849,1584,,,0,5,15849,4892865,0.6856,0.3094,0.0,0.005,0.01768172888015717,0.01768172888015717,449.537,106630.48183100001,1804,0,0.0,0.0,601.0,605.0,805.0,651.9944574095682,23199.57085609416,1804,200,401.0,601.0,603.0,802.0,805.0,8.045801526717558,4267.399937843558,803,0,0.0,0.0,0.0,0.0,0.0,0.01866977829638273,0.021821801105318412,3,0,0.0,0.0,0.0,0.0,0.0,3583.6901983663943,90948025.87893541,117751,0,16.0,37.0,1033.0,2186.0,17747.64999999998,0.00022931079939178883,3.7534616097163613e-07,0.007557610808876995,0.0,1.0129559568654654e-06,2.1151326560997747e-06,6.693467027194832e-05,0.00015316160735664785,0.0010644876684556906,3.221120186697783,0.47677680819226387,5,1,2.0,3.0,3.0,4.0,4.0,0.9872935614144531,7488531214.885009,8.658849301375194e+19,260151902574,913007300,1434336020.0,1759087859.5,5181207062.5,9154851099.75,20314034652.099983,-1.1916337850222198e+18,7.291537365235432e+36,4836479,-7310575239085055523,-7.310575239084588e+18,0.0,0.0,473660.0,1876733.5499999993,1729639409.601486,1.3139633701953184e+19,45346707225,23057,3334927.8500000006,39706193.0,252107945.5,1072784488.0,9531506842.399992,0.047920609078816095,0.0012254211376760797,0.15136,8e-05,0.0010819500000000001,0.01454525,0.046361,0.075631,0.10687864999999998
routing_method=group_routing/average_payment_amount=3981/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,3981,398,,,0,5,3981,4893670,0.8408,0.1548,0.0,0.0044,0.011466982997232108,0.011466982997232108,543.9378,72362.56233115999,1811,0,0.0,402.0,602.0,801.0,805.0,644.2074215033301,21311.534521515005,1811,200,401.0,601.0,603.0,802.0,805.0,14.373115577889447,8445.814302353478,1203,0,0.0,0.0,0.0,0.0,0.0,0.008325404376784015,0.0096833041976243,2,0,0.0,0.0,0.0,0.0,0.0,1847.5399619410086,25392000.925853092,106082,0,4.0,10.0,1007.0,1969.0,5860.299999999993,0.0004683572943297948,1.6553618823315948e-06,0.02938186277430022,0.0,1.009443705670698e-06,2.4105067728716753e-06,0.00025097527306468487,0.00046858233932037214,0.001458015200904554,3.196479543292103,0.4785223352142539,6,1,2.0,3.0,3.0,4.0,4.0,0.9881143907804446,1990808528.2156906,9.065238915708871e+18,69119667831,229278400,359863900.0,440153859.0,1298852472.0,2343008194.0,5505510616.0,-9.378792657641773e+17,5.976819420397784e+36,4709697,-7310575239085056547,-7.3105752390845e+18,0.0,0.0,386327.0,1640330.3999999994,1464420162.9546688,1.1017004337987164e+19,45346707225,6480,3004120.0,39589437.0,190124746.0,936241903.0,9158960425.0,0.04686195015783354,0.0012386508840716145,0.153498,8e-05,0.0008547000000000001,0.0118355,0.04598,0.07468050000000001,0.10562989999999997
routing_method=group_routing/average_payment_amount=100000/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,100000,10000,,,0,5,100000,4892865,0.3342,0.6622,0.0,0.0036,0.014195583596214511,0.014195583596214511,225.8884,108845.76554544001,1607,0,0.0,0.0,0.0,601.0,804.0,670.2657091561939,25382.412941433067,1607,200,401.0,601.0,603.0,802.0,1000.0,2.8320817062180836,1865.1195955763817,1204,0,0.0,0.0,0.0,0.0,0.0,0.031119090365050867,0.03613513303472015,2,0,0.0,0.0,0.0,0.0,0.0,12119.641532016756,1477907607.657856,653131,0,100.0,227.0,1287.0,5130.5,71538.5,0.00012379265787700156,1.4719922622509108e-07,0.006002104891853655,0.0,1.0036671541040365e-06,2.0182459428548125e-06,1.3637225213405688e-05,5.3095671352139055e-05,0.0007507122419781187,3.2998204667863553,0.5175283938599856,6,1,2.0,3.0,3.0,4.0,4.0,0.9835177463308927,42207230435.18316,1.3257442916799063e+21,470102190727,5758253400,8845498980.75,11089614710.75,32672774700.0,55643001766.0,105332179031.84999,-1.9199263174066534e+18,1.0349648732629777e+37,4821694,-7310575239085055523,-7.310575239084682e+18,-7.310575239080678e+18,0.0,482724.25,2063962.4499999965,2452488856.6106787,1.936247482125723e+19,45346707225,23057,4500935.0,71915311.5,364042499.0,2326666698.5,15199124826.0,0.038240813386746786,0.001254995899807272,0.153469,4.7e-05,0.0005535,0.005243,0.028217,0.066777,0.10279650000000001
routing_method=group_routing/average_payment_amount=158/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,158,15,,,0,5,158,4893668,0.9876,0.0104,0.0,0.002,0.0023942537909018356,0.0023942537909018356,631.134,23680.530044000003,1604,0,401.0,601.0,603.0,802.0,805.0,638.0820170109356,19638.059494352077,1604,200,401.0,601.0,603.0,802.0,805.0,77.75806451612904,35573.9575962539,802,0,0.0,0.0,0.0,0.0,591.1499999999992,0.0004050222762251924,0.00040485823318095373,1,0,0.0,0.0,0.0,0.0,0.0,1021.6314297286351,8517679.066667093,70430,0,0.0,2.0,1000.0,1042.0,2132.2999999999993,0.006490804589401649,0.0003365357483666377,0.46026963971794355,0.0,0.0,1.2605214192274884e-05,0.00577971632114228,0.00714360846620857,0.014386165996060374,3.1778047792628596,0.4827637512772803,6,1,2.0,3.0,3.0,4.0,4.0,0.9868010637948583,84834264.83750254,2.3119164574504572e+16,5632847891,9437300,14474198.9,17743857.0,51877681.0,96834722.75,230530842.5500001,-7.253213983388724e+17,4.7764255241875885e+36,4702411,-7310575239085056547,-7.310575239084298e+18,0.0,0.0,281669.75,1406211.4,1164919558.9229105,8.769525931928117e+18,45346707225,2654,1914148.0,19547427.5,97216826.0,628124806.0,7946805436.0,0.03984706920645483,0.0012284426029694246,0.153599,5.6e-05,0.00044249999999999997,0.004625,0.034433,0.0690335,0.10016749999999999
routing_method=group_routing/average_payment_amount=631/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,631,63,,,0,5,631,4893666,0.9646,0.0324,0.0,0.003,0.0053709966182613885,0.0053709966182613885,618.1974,32514.567233239995,1809,0,400.0,601.0,602.0,802.0,805.0,639.1374663072776,20302.573058228958,1809,200,401.0,601.0,603.0,802.0,805.0,47.610169491525426,27756.237862683145,803,0,0.0,0.0,0.0,0.0,401.2,0.002488077959776073,0.002481887427842149,1,0,0.0,0.0,0.0,0.0,0.0,1343.8567281774829,220720726.55732924,1008303,0,0.0,2.0,1000.0,1097.0,2326.0,0.002155302697643281,0.0005858792152939154,1.6422461391124763,0.0,0.0,3.2771923064558845e-06,0.0014634153480074868,0.0018809135585933607,0.00389844598968382,3.1787269334439148,0.4801860633156428,6,1,2.0,3.0,3.0,4.0,4.0,0.9861444003020652,333573349.3712881,3.2851452281388205e+17,17354171394,37104438,57499235.75,71067993.25,207619854.0,380872419.5,918795790.75,-7.79995119180027e+17,5.09382061894123e+36,4709694,-7310575239085056547,-7.310575239084374e+18,0.0,0.0,316866.0,1472786.9499999997,1239339354.8527617,9.218168356066946e+18,45346707225,6077,2349956.0,26031416.0,117154257.0,813042540.0,8433379298.0,0.04362796953554187,0.0012437280866318336,0.147292,8e-05,0.000619,0.007464999999999999,0.04091,0.07200300000000001,0.10360939999999999
routing_method=group_routing/average_payment_amount=63/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,63,6,,,0,5,63,4893670,0.9914,0.007,0.0,0.0016,0.001996007984031936,0.001996007984031936,633.3302,22385.49916796,1609,0,401.0,601.0,603.0,802.0,805.0,638.0542666935646,19637.68214691536,1609,200,401.0,601.0,603.0,802.0,805.0,88.74418604651163,40004.70200108166,805,0,0.0,0.0,0.0,0.0,581.9999999999998,0.00040346984062941297,0.0004033070527171154,1,0,0.0,0.0,0.0,0.0,0.0,1000.5539640911842,8420436.684852654,70424,0,0.0,2.0,1000.0,1029.0,2074.2,0.015945637408001923,0.0020930782950722266,1.154359335813923,0.0,0.0,3.0758820091661287e-05,0.014447735317488983,0.017507060630584506,0.03534073506570985,3.1777284647972563,0.4826349046829972,6,1,2.0,3.0,3.0,4.0,4.0,0.9866368979216601,34111092.67485285,3908825584238451.5,2547970732,3792449,5766387.3,7089026.75,20806625.0,38930526.0,92477190.50000004,-7.090753036261626e+17,4.6809605711247093e+36,4695873,-7310575239085056547,-7.310575239084274e+18,0.0,0.0,271778.0,1392058.4999999995,1135514424.4297473,8.591757088968517e+18,45346707225,8762,1653081.0000000002,18117399.0,95415476.0,583401873.0,7838220916.0,0.037214578202995,0.0011871358313287428,0.153446,5.7e-05,0.00040045,0.00306925,0.0294775,0.06597625,0.0966504
routing_method=group_routing/average_payment_amount=10/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,10,1,,,0,5,10,4893670,0.9938,0.0056,0.0,0.0006,0.0005996402158704777,0.0005996402158704777,634.1258,21680.523574360002,1202,0,401.0,601.0,603.0,802.0,805.0,637.8798551016301,19476.258255885627,1202,200,401.0,601.0,603.0,802.0,805.0,32.38709677419355,10654.495317377734,402,0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,989.1265848259208,8368330.972706408,70420,0,0.0,2.0,1000.0,1009.0,2018.0,0.09937467378700361,0.08260507389383832,7.284576393917451,0.0,0.0,0.0001876700760063808,0.09024368472730519,0.10957878982253581,0.2231445557080164,3.1779029985912657,0.48314223168551435,6,1,2.0,3.0,3.0,4.0,4.0,0.9876218931608497,5770713.964935461,116250589962287.75,486527613,581558,909605.4,1128737.0,3481065.0,6616796.5,16120896.400000002,-6.894656297689358e+17,4.5650275065573736e+36,4802274,-7310575239085056547,-7.31057523908424e+18,0.0,0.0,254386.75,1378604.65,1100463600.6456761,8.40595411997565e+18,45346707225,18394,1453179.75,16840767.0,93790952.0,510263805.0,7637017397.0,0.03396441173537234,0.0011745417911677412,0.152991,3e-05,0.000343,0.0017682499999999999,0.0227225,0.0624645,0.094428
routing_method=group_routing/average_payment_amount=16/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,16,1,,,0,5,16,4893671,0.9932,0.0058,0.0,0.001,0.0011985617259288853,0.0011985617259288853,633.9918,21777.46733276,1204,0,401.0,601.0,603.0,802.0,805.0,637.9283125251711,19493.083866141555,1204,200,401.0,601.0,603.0,802.0,805.0,59.029411764705884,22586.734429065746,602,0,0.0,0.0,0.0,0.0,402.05,0.0002013693113169553,0.00020132876171741505,1,0,0.0,0.0,0.0,0.0,0.0,990.5479258960935,8376633.0527776135,70421,0,0.0,2.0,1000.0,1013.0,2028.0,0.061949753052883416,0.03228798192730678,4.4948618114508205,0.0,0.0,0.0001208240317253955,0.05858574103516058,0.06673982136988187,0.13488225682043575,3.1776077325815546,0.4831554530533766,6,1,2.0,3.0,3.0,4.0,4.0,0.9871293955412549,8982875.789537836,281408503769352.25,773130115,1175800,1513357.2,1728500.0,5296800.0,10284890.0,24647458.199999988,-6.930152024879072e+17,4.5860697087393336e+36,4695869,-7310575239085056547,-7.310575239084247e+18,0.0,0.0,257472.0,1373511.8,1099260561.404759,8.361666296509685e+18,45346707225,4191,1481865.0,17301430.0,94316269.5,525339368.0,7637011397.0,0.034869838017628475,0.0011792185254199616,0.147928,3e-05,0.0003686,0.002008,0.024681,0.063164,0.09530679999999996
routing_method=group_routing/average_payment_amount=40/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,40,4,,,0,5,40,4893670,0.9922,0.0068,0.0,0.001,0.0013980427401637707,0.0013980427401637707,633.3416,22131.59850944,1207,0,401.0,601.0,603.0,802.0,805.0,637.9159443660552,19465.16144906282,1207,200,401.0,601.0,603.0,802.0,805.0,51.46153846153846,20069.940828402378,602,0,0.0,0.0,0.0,0.0,401.1,0.00040314452731304173,0.0004029820018031394,1,0,0.0,0.0,0.0,0.0,0.0,995.5859705704495,8399372.446197046,70422,0,0.0,2.0,1000.0,1020.0,2048.0,0.02500708043663277,0.00518142902651606,1.821054536991544,0.0,0.0,4.784460073680685e-05,0.022605632212461327,0.027574579174938135,0.055862800960840175,3.1773835920177382,0.4821411890796996,6,1,2.0,3.0,3.0,4.0,4.0,0.9872935614144531,21792006.484018266,1643661598722045.2,1818616381,2326333,3646410.3,4516250.0,13320900.0,24884507.0,59160561.599999994,-7.044109376267665e+17,4.653454389707811e+36,4695873,-7310575239085056547,-7.310575239084271e+18,0.0,0.0,266995.25,1388286.3499999999,1125519063.7689717,8.575997967463739e+18,45346707225,9018,1582125.0,17766146.0,94802669.0,564537020.0,7752391499.0,0.03769465580312604,0.0012175883793796994,0.153446,3.7e-05,0.00038795000000000013,0.0028465,0.030607000000000002,0.06612725,0.09926384999999997
routing_method=group_routing/average_payment_amount=6310/,true,nodes_ln.csv,channels_ln.csv,edges_ln.csv,,,,0.0,false,-1,100,1,group_routing,10,0.1,true,0,,1,5000,6310,631,,,0,5,6310,4892865,0.788,0.2074,0.0,0.0046,0.014778325123152709,0.014778325123152709,510.6876,85590.01440623999,1806,0,0.0,401.0,602.0,801.0,805.0,645.2763959390863,21716.407615437143,1806,200,401.0,601.0,603.0,802.0,805.0,10.423584905660377,5412.989443752226,805,0,0.0,0.0,0.0,0.0,0.0,0.013197969543147208,0.013531397356283335,2,0,0.0,0.0,0.0,0.0,0.0,2264.3837563451775,37781120.44460924,108926,0,6.0,16.0,1013.0,2012.0,8145.199999999999,0.0003630205390489212,9.969002278168659e-07,0.020224089711238492,0.0,1.0186694279547673e-06,2.2683178052808986e-06,0.0001612901428903337,0.00031089116810854086,0.0012895711255667725,3.196446700507614,0.47612950604241294,6,1,2.0,3.0,3.0,4.0,4.0,0.9892635518928325,3086149035.0359597,2.003924895852829e+19,121386035309,366979157,570603166.3,699671700.0,2057523436.5,3665591881.0,8479469717.799991,-1.0151644933456311e+18,6.390877460102444e+36,4683153,-7310575239085056546,-7.310575239084539e+18,0.0,0.0,411788.75,1723309.25,1541241531.0328243,1.160401902081641e+19,45346707225,5993,3024423.2500000023,41394900.75,209934254.0,953805342.25,9262757822.0,0.04727852223697312,0.0012213352684131299,0.14508,5.5e-05,0.00092625,0.01311325,0.046672000000000005,0.07446875,0.10631225
